Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
128,CA-2016-179221,30-Jul-17,31-Jul-17,Second Class,KT-44681,Ruben Ausman,Corporate,United States,Seattle,Texas,93202,West,FUR-TA-29144,Furniture,Tables,Conference Table,685.56,10,0.3,47.0935
129,CA-2017-141181,28-Jan-16,02-Feb-16,Standard Class,DL-60934,Sarah Lee,Consumer,United States,New York,Washington,92077,West,OFF-ST-20374,Office Supplies,Storage,IKEA Box,985.95,8,0.5,137.9968
130,CA-2017-168726,08-Mar-17,13-Mar-17,Standard Class,SM-61285,Ruben Ausman,Consumer,United States,Seattle,California,98465,South,FUR-TA-68835,Furniture,Tables,Work Desk,680.43,4,0.5,85.0239
131,CA-2017-182745,30-May-17,01-Jun-17,First Class,DL-75652,Ruben Ausman,Consumer,United States,Dallas,Florida,98014,West,TEC-PH-26731,Technology,Phones,OnePlus 9,648.03,7,0.5,32.6885
132,CA-2017-100360,06-Mar-18,09-Mar-18,Second Class,DL-86236,Michael Chen,Consumer,United States,Miami,California,90499,West,FUR-CH-77836,Furniture,Chairs,Executive Chair,162.42,2,0.5,6.7935
133,CA-2018-186407,29-Mar-16,30-Mar-16,Second Class,BN-75971,Emily Davis,Home Office,United States,Los Angeles,Texas,92821,West,FUR-CH-47914,Furniture,Chairs,Ergo Chair,790.63,2,0.3,165.7577
134,CA-2016-155632,10-May-17,15-May-17,Standard Class,RA-47110,Ruben Ausman,Consumer,United States,Seattle,New York,96716,Central,OFF-SU-41023,Office Supplies,Supplies,Stapler,670.03,3,0.5,99.5107
135,CA-2018-145323,19-Jun-16,22-Jun-16,First Class,BN-56271,John Brown,Consumer,United States,New York,New York,99098,Central,TEC-AC-29601,Technology,Accessories,Mouse,902.49,2,0.3,149.666
136,CA-2016-106515,14-Apr-18,20-Apr-18,First Class,DL-80703,Sarah Lee,Corporate,United States,New York,New York,92038,East,FUR-TA-67852,Furniture,Tables,Conference Table,864.87,1,0.0,184.6112
137,CA-2016-179697,23-Aug-17,30-Aug-17,First Class,DL-84979,Ruben Ausman,Home Office,United States,Seattle,Florida,91764,West,TEC-PH-11251,Technology,Phones,OnePlus 9,121.95,6,0.5,9.551
138,CA-2016-191925,19-Nov-17,23-Nov-17,Second Class,BN-41896,Michael Chen,Consumer,United States,Dallas,California,94550,Central,FUR-TA-81791,Furniture,Tables,Conference Table,901.66,6,0.1,181.6453
139,CA-2017-197789,19-Dec-16,22-Dec-16,Second Class,DL-78263,John Brown,Home Office,United States,Dallas,Texas,99129,West,FUR-TA-58713,Furniture,Tables,Side Table,703.39,7,0.0,76.4906
140,CA-2017-160591,29-Jun-18,02-Jul-18,Second Class,SM-54084,John Brown,Consumer,United States,Los Angeles,Washington,91326,East,FUR-CH-48063,Furniture,Chairs,Executive Chair,779.92,3,0.5,59.6533
141,CA-2016-112085,02-Jan-17,04-Jan-17,Same Day,DL-50600,John Brown,Corporate,United States,New York,Florida,99016,South,TEC-AC-80469,Technology,Accessories,Keyboard,65.18,4,0.3,2.4891
142,CA-2018-173107,03-Jan-16,07-Jan-16,Second Class,KT-53977,Ruben Ausman,Consumer,United States,Dallas,New York,92559,South,OFF-SU-34959,Office Supplies,Supplies,Scissors,911.02,6,0.1,84.3475
143,CA-2017-146040,20-Jul-17,24-Jul-17,Same Day,SM-64101,Ruben Ausman,Home Office,United States,Los Angeles,Texas,98002,East,TEC-PH-90669,Technology,Phones,iPhone 13,68.06,8,0.5,3.0676
144,CA-2016-100904,21-Sep-17,24-Sep-17,First Class,KT-72963,Ruben Ausman,Home Office,United States,Miami,New York,90722,South,OFF-SU-33465,Office Supplies,Supplies,Glue Stick,816.71,3,0.2,116.634
145,CA-2017-116598,22-Sep-17,27-Sep-17,Standard Class,RA-72923,Bradley Nguyen,Corporate,United States,Seattle,California,90775,Central,FUR-TA-46516,Furniture,Tables,Conference Table,571.11,6,0.5,73.3414
146,CA-2018-125260,20-Jul-16,22-Jul-16,Same Day,SM-98276,Sarah Lee,Consumer,United States,Seattle,California,99312,West,FUR-CH-24251,Furniture,Chairs,Executive Chair,621.62,2,0.3,30.0861
147,CA-2017-181462,21-Apr-17,28-Apr-17,Same Day,KT-79595,John Brown,Consumer,United States,New York,Washington,94515,Central,OFF-AR-41369,Office Supplies,Art,Newell 317,696.36,5,0.3,120.732
148,CA-2016-171112,15-Mar-17,17-Mar-17,Second Class,BN-72615,Ruben Ausman,Consumer,United States,New York,New York,94924,East,OFF-ST-17912,Office Supplies,Storage,Eldon Base,603.5,4,0.1,32.8713
149,CA-2018-151779,27-Apr-17,03-May-17,Same Day,SM-42933,Sarah Lee,Corporate,United States,Miami,New York,91332,East,TEC-MA-81559,Technology,Machines,Dell Scanner,529.71,6,0.5,26.1314
150,CA-2017-148008,02-Feb-16,03-Feb-16,First Class,KT-61179,Jane Smith,Home Office,United States,Dallas,Florida,93515,West,FUR-TA-19273,Furniture,Tables,Conference Table,445.52,4,0.0,30.5762
151,CA-2018-137207,03-Aug-16,10-Aug-16,Standard Class,RA-43336,Ruben Ausman,Consumer,United States,Dallas,California,91079,East,FUR-BO-86094,Furniture,Bookcases,5-Shelf Bookcase,520.67,4,0.3,81.6214
152,CA-2018-110623,22-Oct-17,26-Oct-17,Same Day,KT-45531,Jane Smith,Home Office,United States,Dallas,Washington,90589,East,OFF-ST-98628,Office Supplies,Storage,IKEA Box,172.54,3,0.1,13.1845
153,CA-2016-160843,16-Jun-16,19-Jun-16,Second Class,SM-71762,Michael Chen,Corporate,United States,New York,Texas,91155,Central,TEC-AC-94501,Technology,Accessories,Webcam,305.72,5,0.1,24.528
154,CA-2017-122996,20-Jan-16,27-Jan-16,Second Class,BN-77990,Michael Chen,Home Office,United States,Seattle,Florida,98268,Central,TEC-AC-60363,Technology,Accessories,Keyboard,924.52,5,0.1,216.9722
155,CA-2017-111990,20-Feb-18,21-Feb-18,Second Class,SM-54591,Sarah Lee,Corporate,United States,Miami,Florida,92297,Central,TEC-PH-65672,Technology,Phones,Samsung Galaxy,85.7,6,0.5,10.6917
156,CA-2017-174994,29-May-17,01-Jun-17,Standard Class,DL-37234,Jane Smith,Consumer,United States,New York,Florida,90357,South,TEC-AC-48130,Technology,Accessories,Keyboard,504.33,6,0.5,50.0172
157,CA-2016-104967,20-Oct-17,24-Oct-17,First Class,BN-15034,Sarah Lee,Corporate,United States,Seattle,Florida,99005,Central,TEC-PH-34573,Technology,Phones,OnePlus 9,170.21,5,0.0,35.7987
158,CA-2018-111061,07-Aug-17,12-Aug-17,First Class,RA-70322,Sarah Lee,Consumer,United States,Los Angeles,Texas,97062,East,TEC-AC-40943,Technology,Accessories,Mouse,506.19,10,0.1,71.3469
159,CA-2018-105635,30-Apr-16,06-May-16,Same Day,BN-52448,Bradley Nguyen,Consumer,United States,Dallas,Washington,90815,West,FUR-TA-92621,Furniture,Tables,Work Desk,614.14,9,0.1,79.2584
160,CA-2016-198058,18-Jul-17,20-Jul-17,Second Class,KT-62838,Emily Davis,Home Office,United States,Dallas,California,94004,East,TEC-MA-68219,Technology,Machines,Dell Scanner,56.66,7,0.3,3.3728
161,CA-2017-139974,18-Feb-18,22-Feb-18,Same Day,BN-81170,Ruben Ausman,Consumer,United States,New York,Texas,96510,West,FUR-CH-94615,Furniture,Chairs,Mesh Chair,579.44,10,0.5,73.2682
162,CA-2017-152918,27-May-16,01-Jun-16,First Class,SM-20454,Ruben Ausman,Home Office,United States,New York,Texas,99187,East,FUR-TA-96023,Furniture,Tables,Conference Table,621.89,3,0.2,72.3625
163,CA-2018-193435,07-Sep-16,11-Sep-16,Standard Class,RA-21655,John Brown,Home Office,United States,Seattle,California,91093,South,TEC-AC-65643,Technology,Accessories,Webcam,333.93,1,0.5,38.0567
164,CA-2016-136221,15-Dec-16,22-Dec-16,First Class,RA-90164,Ruben Ausman,Consumer,United States,Miami,California,91185,South,OFF-AR-97764,Office Supplies,Art,Newell 327,778.67,3,0.1,65.7392
165,CA-2016-193002,16-Jul-17,21-Jul-17,First Class,DL-67247,John Brown,Consumer,United States,Miami,New York,92068,Central,OFF-ST-60298,Office Supplies,Storage,IKEA Box,323.92,9,0.2,50.5439
166,CA-2016-113419,03-May-16,04-May-16,Standard Class,SM-18897,Jane Smith,Home Office,United States,Dallas,Texas,94430,East,OFF-SU-94220,Office Supplies,Supplies,Glue Stick,5.94,6,0.2,0.7924
167,CA-2017-195809,17-Aug-17,20-Aug-17,Same Day,KT-86472,Sarah Lee,Consumer,United States,Los Angeles,Washington,91873,South,TEC-MA-22798,Technology,Machines,Dell Scanner,370.78,1,0.1,38.2596
168,CA-2018-109843,17-Oct-18,21-Oct-18,Standard Class,BN-72458,John Brown,Home Office,United States,Miami,New York,91128,West,TEC-AC-31206,Technology,Accessories,Mouse,949.86,3,0.0,58.8292
169,CA-2017-131188,14-Mar-16,18-Mar-16,Same Day,RA-71294,Emily Davis,Home Office,United States,Seattle,Washington,99043,South,TEC-PH-88396,Technology,Phones,iPhone 13,735.34,10,0.2,39.6863
170,CA-2016-191284,10-Dec-17,17-Dec-17,Second Class,KT-67371,Jane Smith,Corporate,United States,Dallas,Texas,96390,East,TEC-AC-64479,Technology,Accessories,Mouse,663.38,8,0.0,57.2034
171,CA-2018-148776,06-Feb-17,12-Feb-17,Same Day,DL-21109,David White,Home Office,United States,Seattle,California,98089,South,FUR-CH-62642,Furniture,Chairs,Ergo Chair,458.52,10,0.1,60.3763
172,CA-2017-137606,08-May-17,15-May-17,First Class,SM-28625,Jane Smith,Corporate,United States,Seattle,California,93791,East,OFF-BI-16641,Office Supplies,Binders,Lever Arch File,54.61,7,0.2,5.8466
173,CA-2016-144465,23-Apr-17,30-Apr-17,First Class,SM-37791,Ruben Ausman,Home Office,United States,Los Angeles,California,96027,East,FUR-CH-92327,Furniture,Chairs,Executive Chair,162.99,9,0.0,27.8548
174,CA-2017-120986,29-Apr-16,04-May-16,Second Class,DL-24994,Ruben Ausman,Corporate,United States,Seattle,New York,91811,Central,TEC-MA-65540,Technology,Machines,Canon Copier,45.48,3,0.5,2.128
175,CA-2016-159087,26-Jul-17,01-Aug-17,Same Day,SM-83489,John Brown,Corporate,United States,Miami,Florida,91559,Central,OFF-ST-80649,Office Supplies,Storage,IKEA Box,783.18,3,0.1,121.378
176,CA-2018-107685,13-Jun-17,20-Jun-17,Same Day,SM-75702,John Brown,Consumer,United States,New York,Florida,98030,East,OFF-SU-33560,Office Supplies,Supplies,Stapler,574.43,3,0.2,42.0547
177,CA-2018-138369,30-Dec-17,02-Jan-18,Second Class,DL-51916,Bradley Nguyen,Home Office,United States,Dallas,California,92393,West,FUR-BO-14577,Furniture,Bookcases,5-Shelf Bookcase,624.92,9,0.2,55.4327
178,CA-2018-173798,22-Jul-17,29-Jul-17,Same Day,DL-21152,Jane Smith,Corporate,United States,New York,Texas,90796,South,TEC-MA-76717,Technology,Machines,HP Printer,552.8,8,0.0,122.5118
179,CA-2016-132439,20-May-16,24-May-16,Second Class,KT-50167,Michael Chen,Consumer,United States,Seattle,Texas,99838,Central,TEC-AC-19403,Technology,Accessories,Keyboard,624.91,2,0.5,68.0998
180,CA-2017-173897,10-Jul-17,12-Jul-17,Standard Class,KT-60022,Sarah Lee,Corporate,United States,Seattle,Texas,92082,West,TEC-PH-67031,Technology,Phones,OnePlus 9,540.94,3,0.0,52.4572
181,CA-2018-167960,21-Mar-16,27-Mar-16,Same Day,RA-81208,Jane Smith,Home Office,United States,New York,Florida,96724,South,FUR-CH-55543,Furniture,Chairs,Executive Chair,893.73,3,0.5,60.9677
182,CA-2018-119031,24-Nov-16,01-Dec-16,Second Class,BN-81489,Michael Chen,Home Office,United States,Seattle,Washington,97416,South,OFF-SU-48612,Office Supplies,Supplies,Glue Stick,101.72,4,0.0,29.4404
183,CA-2016-173291,16-Sep-18,19-Sep-18,Second Class,SM-79562,Jane Smith,Consumer,United States,Miami,Texas,96784,Central,OFF-SU-38815,Office Supplies,Supplies,Scissors,980.19,3,0.2,115.4551
184,CA-2017-179962,05-Jul-17,07-Jul-17,Same Day,BN-51612,John Brown,Corporate,United States,Miami,Texas,97386,West,OFF-ST-94232,Office Supplies,Storage,Sauder Shelf,636.7,1,0.1,77.1123
185,CA-2017-164323,11-Mar-18,18-Mar-18,Second Class,DL-81536,John Brown,Corporate,United States,Dallas,Texas,90223,West,OFF-SU-41113,Office Supplies,Supplies,Glue Stick,36.98,5,0.5,3.4241
186,CA-2018-160624,17-Nov-17,18-Nov-17,Second Class,BN-96642,Michael Chen,Consumer,United States,Dallas,Florida,94747,South,TEC-MA-59263,Technology,Machines,HP Printer,923.59,8,0.1,45.4234
187,CA-2018-116204,09-Oct-16,13-Oct-16,Second Class,KT-64897,Sarah Lee,Corporate,United States,Seattle,Texas,92598,West,FUR-TA-97423,Furniture,Tables,Conference Table,834.27,8,0.0,80.4423
188,CA-2016-194515,18-Nov-18,22-Nov-18,Same Day,SM-15629,Ruben Ausman,Corporate,United States,Miami,Texas,99452,Central,OFF-AR-79814,Office Supplies,Art,Newell 327,70.72,8,0.5,7.9595
189,CA-2017-133046,20-Aug-18,24-Aug-18,Standard Class,SM-17150,Jane Smith,Corporate,United States,New York,California,90786,West,TEC-PH-86140,Technology,Phones,iPhone 13,303.39,10,0.0,83.1425
190,CA-2018-176449,19-Sep-18,24-Sep-18,Second Class,KT-27378,Bradley Nguyen,Corporate,United States,Los Angeles,Texas,96564,Central,TEC-AC-52012,Technology,Accessories,Keyboard,835.34,9,0.1,160.325
191,CA-2016-152212,07-Mar-16,08-Mar-16,Standard Class,DL-34673,Jane Smith,Home Office,United States,Dallas,Texas,95188,West,TEC-AC-12693,Technology,Accessories,Mouse,933.36,4,0.0,90.087
192,CA-2016-101338,03-Apr-18,06-Apr-18,Standard Class,SM-92992,Michael Chen,Consumer,United States,Dallas,Washington,92035,Central,TEC-PH-54115,Technology,Phones,iPhone 13,56.43,4,0.3,8.8736
193,CA-2018-199828,24-Sep-17,27-Sep-17,Standard Class,DL-39664,John Brown,Corporate,United States,Seattle,New York,92092,West,TEC-PH-90283,Technology,Phones,iPhone 13,949.64,5,0.5,78.2799
194,CA-2018-156973,20-Oct-16,27-Oct-16,Same Day,BN-13318,Sarah Lee,Home Office,United States,Seattle,New York,92363,Central,OFF-ST-98908,Office Supplies,Storage,IKEA Box,970.12,6,0.5,139.8717
195,CA-2017-136745,19-Feb-18,24-Feb-18,Standard Class,KT-73035,Jane Smith,Corporate,United States,Seattle,New York,93277,South,FUR-CH-64908,Furniture,Chairs,Ergo Chair,864.54,4,0.5,41.7223
196,CA-2017-145354,10-May-16,11-May-16,Same Day,SM-65929,Emily Davis,Corporate,United States,Los Angeles,Texas,98931,West,FUR-BO-94497,Furniture,Bookcases,Small Bookcase,986.55,7,0.2,132.7845
197,CA-2017-165651,13-Apr-17,18-Apr-17,First Class,KT-94218,Bradley Nguyen,Corporate,United States,Los Angeles,Florida,95187,West,FUR-TA-58745,Furniture,Tables,Work Desk,106.38,10,0.2,8.9911
198,CA-2017-179639,16-Dec-18,19-Dec-18,Same Day,KT-84176,Bradley Nguyen,Corporate,United States,Los Angeles,New York,99386,West,FUR-BO-75335,Furniture,Bookcases,Wall Bookcase,179.66,1,0.2,15.4906
199,CA-2016-113863,24-Jul-18,28-Jul-18,Standard Class,RA-18860,Sarah Lee,Consumer,United States,Dallas,Washington,99388,South,TEC-MA-78423,Technology,Machines,Dell Scanner,662.98,6,0.2,68.046
200,CA-2017-182239,24-Dec-18,31-Dec-18,Same Day,KT-88990,Michael Chen,Corporate,United States,Dallas,Florida,98197,South,FUR-TA-75539,Furniture,Tables,Work Desk,201.77,7,0.1,17.6091
201,CA-2016-147713,18-Sep-16,23-Sep-16,Same Day,DL-10652,David White,Consumer,United States,Seattle,Texas,96216,East,FUR-BO-99492,Furniture,Bookcases,5-Shelf Bookcase,329.14,9,0.0,45.5788
202,CA-2017-108999,02-Jun-17,06-Jun-17,Standard Class,DL-34164,Emily Davis,Consumer,United States,Seattle,California,94806,West,TEC-MA-88514,Technology,Machines,Dell Scanner,546.18,10,0.1,88.1022
203,CA-2016-158265,02-Feb-17,06-Feb-17,Standard Class,SM-22173,Michael Chen,Home Office,United States,Seattle,New York,92481,West,FUR-CH-55832,Furniture,Chairs,Executive Chair,655.88,3,0.1,105.147
204,CA-2016-167824,05-Apr-16,09-Apr-16,Standard Class,RA-81646,Ruben Ausman,Corporate,United States,Los Angeles,Washington,97095,West,OFF-PA-45365,Office Supplies,Paper,A4 Sheet Pack,890.25,8,0.1,62.1984
205,CA-2017-177983,10-Oct-17,12-Oct-17,Second Class,SM-35432,David White,Corporate,United States,Seattle,Florida,94321,Central,FUR-TA-84531,Furniture,Tables,Conference Table,486.76,10,0.1,33.3594
206,CA-2018-109895,07-Mar-17,08-Mar-17,First Class,BN-61350,Ruben Ausman,Consumer,United States,Seattle,Florida,95386,Central,OFF-PA-78160,Office Supplies,Paper,A4 Sheet Pack,922.47,3,0.5,80.5087
207,CA-2017-107845,18-Jun-17,23-Jun-17,Second Class,DL-14538,Emily Davis,Corporate,United States,Miami,Florida,94072,South,OFF-PA-10116,Office Supplies,Paper,Note Pad,444.6,6,0.2,87.3713
208,CA-2016-148907,11-Jan-17,17-Jan-17,First Class,BN-98173,Jane Smith,Home Office,United States,Miami,California,98934,Central,TEC-AC-21025,Technology,Accessories,Mouse,592.82,3,0.0,72.5015
209,CA-2017-125084,13-Apr-18,14-Apr-18,Second Class,BN-88215,Ruben Ausman,Consumer,United States,Miami,California,98180,West,OFF-ST-73670,Office Supplies,Storage,Sauder Shelf,970.91,9,0.0,160.0107
210,CA-2018-133782,05-Aug-17,11-Aug-17,First Class,RA-24824,Sarah Lee,Corporate,United States,Seattle,New York,95306,Central,FUR-TA-52636,Furniture,Tables,Conference Table,722.09,4,0.0,92.2112
211,CA-2018-129156,01-Jan-17,04-Jan-17,Second Class,SM-60361,Jane Smith,Home Office,United States,Seattle,Washington,91645,West,FUR-TA-54252,Furniture,Tables,Work Desk,742.98,7,0.5,40.8109
212,CA-2017-147997,23-Jan-18,30-Jan-18,First Class,DL-76918,David White,Corporate,United States,New York,New York,92633,East,TEC-MA-49207,Technology,Machines,Dell Scanner,349.67,6,0.0,28.552
213,CA-2017-179018,23-Jan-18,30-Jan-18,First Class,RA-70076,Jane Smith,Home Office,United States,Dallas,Washington,90652,South,TEC-MA-72226,Technology,Machines,Dell Scanner,687.0,2,0.1,108.527
214,CA-2017-178509,13-Nov-16,19-Nov-16,Second Class,BN-22456,David White,Home Office,United States,Seattle,Washington,97878,Central,TEC-MA-25452,Technology,Machines,Dell Scanner,799.43,9,0.0,155.1387
215,CA-2016-151442,09-Dec-16,12-Dec-16,Second Class,RA-76668,Jane Smith,Home Office,United States,Dallas,New York,98377,South,FUR-BO-30607,Furniture,Bookcases,Small Bookcase,684.1,3,0.1,115.6944
216,CA-2017-161561,19-Sep-16,25-Sep-16,Standard Class,DL-57531,Ruben Ausman,Consumer,United States,Miami,Florida,95070,West,OFF-BI-30727,Office Supplies,Binders,Lever Arch File,882.88,4,0.1,101.6381
217,CA-2016-190107,31-Dec-16,06-Jan-17,Standard Class,DL-53650,David White,Home Office,United States,Dallas,California,93015,West,TEC-PH-67159,Technology,Phones,iPhone 13,852.0,3,0.5,96.2698
218,CA-2016-147121,23-Feb-18,25-Feb-18,Second Class,KT-24398,Sarah Lee,Consumer,United States,Dallas,Florida,94551,East,TEC-MA-95872,Technology,Machines,Canon Copier,73.99,3,0.3,6.1779
219,CA-2016-113821,28-Feb-16,01-Mar-16,Second Class,BN-30906,Michael Chen,Corporate,United States,Dallas,Washington,98488,South,TEC-AC-77950,Technology,Accessories,Mouse,902.31,7,0.2,157.1781
220,CA-2017-114335,29-Oct-18,03-Nov-18,First Class,KT-84991,John Brown,Home Office,United States,Dallas,Texas,98777,Central,OFF-SU-55234,Office Supplies,Supplies,Glue Stick,513.37,9,0.3,23.162
221,CA-2017-112277,26-Feb-16,28-Feb-16,Same Day,RA-73722,Jane Smith,Corporate,United States,Los Angeles,New York,97820,East,TEC-AC-65773,Technology,Accessories,Webcam,880.76,5,0.5,102.327
222,CA-2016-174362,21-Oct-16,28-Oct-16,Standard Class,SM-47444,John Brown,Home Office,United States,Miami,California,90750,Central,OFF-SU-77138,Office Supplies,Supplies,Glue Stick,573.92,2,0.3,110.7233
223,CA-2017-178991,18-Mar-17,19-Mar-17,Standard Class,SM-54746,Ruben Ausman,Consumer,United States,Miami,Washington,97906,Central,FUR-CH-74398,Furniture,Chairs,Executive Chair,771.04,9,0.5,90.3123
224,CA-2017-172364,09-Aug-17,13-Aug-17,Second Class,DL-89125,Sarah Lee,Corporate,United States,Dallas,New York,98801,South,FUR-CH-53891,Furniture,Chairs,Ergo Chair,590.78,1,0.0,129.1652
225,CA-2018-152594,08-Feb-16,10-Feb-16,Second Class,RA-77103,Ruben Ausman,Home Office,United States,Seattle,California,92353,East,TEC-MA-30340,Technology,Machines,Canon Copier,184.62,1,0.5,16.6802
226,CA-2018-149793,26-Oct-16,28-Oct-16,Second Class,DL-89364,David White,Corporate,United States,New York,Florida,92351,Central,TEC-AC-26102,Technology,Accessories,Keyboard,369.97,8,0.5,27.0937
227,CA-2017-148990,28-Mar-18,29-Mar-18,Same Day,SM-93047,Emily Davis,Corporate,United States,Miami,New York,98468,Central,FUR-CH-96658,Furniture,Chairs,Executive Chair,20.63,10,0.5,2.9368
228,CA-2017-187137,22-May-16,25-May-16,Standard Class,KT-77458,Ruben Ausman,Home Office,United States,Miami,California,99708,Central,FUR-BO-71918,Furniture,Bookcases,5-Shelf Bookcase,497.52,2,0.0,50.8082
229,CA-2016-187776,03-Sep-16,06-Sep-16,Standard Class,SM-38871,Sarah Lee,Corporate,United States,Miami,California,93382,Central,FUR-CH-25352,Furniture,Chairs,Ergo Chair,424.64,7,0.1,66.7382
230,CA-2016-179638,16-May-17,21-May-17,Same Day,SM-71229,David White,Consumer,United States,Miami,Florida,95361,Central,TEC-PH-78524,Technology,Phones,iPhone 13,194.99,8,0.3,13.4307
231,CA-2018-104674,10-Oct-17,13-Oct-17,Standard Class,RA-17164,Jane Smith,Consumer,United States,Los Angeles,New York,98012,West,TEC-MA-75097,Technology,Machines,Canon Copier,993.72,7,0.2,146.5041
232,CA-2016-130241,12-Feb-18,14-Feb-18,First Class,RA-79153,John Brown,Consumer,United States,Miami,Washington,98995,East,OFF-SU-65337,Office Supplies,Supplies,Glue Stick,153.36,6,0.5,14.2106
233,CA-2018-115183,03-Oct-18,09-Oct-18,Standard Class,DL-50141,David White,Corporate,United States,Miami,New York,99579,Central,OFF-ST-15336,Office Supplies,Storage,Sauder Shelf,817.05,7,0.2,184.4452
234,CA-2016-116854,18-Oct-16,20-Oct-16,Second Class,KT-50218,David White,Consumer,United States,Miami,Washington,98916,East,TEC-MA-19252,Technology,Machines,Canon Copier,670.52,5,0.3,61.3234
